ts,x,y,z,qw,qx,qy,qz
1403636624098555648,-1.555597,-4.609837,0.539299,0.404842,-0.616213,-0.505828,-0.447798
1403636624103555328,-1.555592,-4.609860,0.539288,0.404715,-0.616296,-0.505823,-0.447804
1403636624108555520,-1.555594,-4.609890,0.539288,0.404651,-0.616289,-0.505813,-0.447882
1403636624113555456,-1.555600,-4.609924,0.539288,0.404545,-0.616309,-0.505881,-0.447874
1403636624118555648,-1.555607,-4.609964,0.539286,0.404470,-0.616320,-0.505903,-0.447902
1403636624123555328,-1.555609,-4.610011,0.539270,0.404397,-0.616402,-0.505893,-0.447867
1403636624128555520,-1.555608,-4.610067,0.539246,0.404302,-0.616565,-0.505865,-0.447758
1403636624133555456,-1.555608,-4.610129,0.539222,0.404285,-0.616663,-0.505750,-0.447769
1403636624138555648,-1.555616,-4.610192,0.539195,0.404245,-0.616778,-0.505690,-0.447715
1403636624143555328,-1.555637,-4.610257,0.539181,0.404299,-0.616791,-0.505648,-0.447696
1403636624148555520,-1.555671,-4.610321,0.539182,0.404407,-0.616748,-0.505644,-0.447662
1403636624153555456,-1.555696,-4.610386,0.539193,0.404503,-0.616706,-0.505645,-0.447631
1403636624158555392,-1.555698,-4.610457,0.539217,0.404631,-0.616618,-0.505551,-0.447743
1403636624163555328,-1.555678,-4.610531,0.539230,0.404602,-0.616637,-0.505502,-0.447799
1403636624168555520,-1.555650,-4.610602,0.539231,0.404537,-0.616624,-0.505466,-0.447915
1403636624173555712,-1.555631,-4.610668,0.539213,0.404462,-0.616632,-0.505505,-0.447928
1403636624178555392,-1.555621,-4.610728,0.539184,0.404348,-0.616720,-0.505645,-0.447752
1403636624183555584,-1.555615,-4.610779,0.539170,0.404364,-0.616688,-0.505732,-0.447684
1403636624188555520,-1.555798,-4.610873,0.538995,0.404356,-0.616676,-0.505829,-0.447599
1403636624193555712,-1.555785,-4.610921,0.539012,0.404391,-0.616671,-0.505801,-0.447605
1403636624198555392,-1.555756,-4.610966,0.539044,0.404440,-0.616681,-0.505688,-0.447674
1403636624203555584,-1.555725,-4.611007,0.539079,0.404444,-0.616717,-0.505587,-0.447736
1403636624208555520,-1.555706,-4.611040,0.539111,0.404469,-0.616668,-0.505527,-0.447848
1403636624213555456,-1.555706,-4.611063,0.539121,0.404395,-0.616686,-0.505644,-0.447757
1403636624218555392,-1.555715,-4.611089,0.539129,0.404348,-0.616650,-0.505783,-0.447693
1403636624223555584,-1.555715,-4.611120,0.539143,0.404262,-0.616627,-0.505921,-0.447646
1403636624228555520,-1.555694,-4.611161,0.539168,0.404120,-0.616646,-0.506015,-0.447643
1403636624233555456,-1.555694,-4.611227,0.539178,0.404036,-0.616662,-0.505985,-0.447730
1403636624238555392,-1.555654,-4.611276,0.539213,0.403920,-0.616786,-0.505945,-0.447710
1403636624243555584,-1.555625,-4.611314,0.539253,0.403914,-0.616857,-0.505836,-0.447740
1403636624248555520,-1.555619,-4.611336,0.539292,0.404020,-0.616896,-0.505757,-0.447679
1403636624253555456,-1.555625,-4.611343,0.539344,0.404219,-0.616868,-0.505709,-0.447593
1403636624258555392,-1.555625,-4.611342,0.539401,0.404376,-0.616829,-0.505682,-0.447536
1403636624263555584,-1.555599,-4.611333,0.539452,0.404332,-0.616849,-0.505715,-0.447510
1403636624268555520,-1.555554,-4.611313,0.539489,0.404164,-0.616827,-0.505766,-0.447634
1403636624273555456,-1.555506,-4.611279,0.539503,0.403790,-0.616885,-0.505983,-0.447648
1403636624278555392,-1.555466,-4.611237,0.539517,0.403452,-0.616900,-0.506213,-0.447671
1403636624283555584,-1.555427,-4.611189,0.539529,0.403200,-0.616939,-0.506403,-0.447630
1403636624288555264,-1.555378,-4.611139,0.539537,0.402954,-0.617081,-0.506563,-0.447474
1403636624293555456,-1.555314,-4.611098,0.539550,0.402831,-0.617220,-0.506579,-0.447376
1403636624298555648,-1.555241,-4.611074,0.539560,0.402666,-0.617466,-0.506560,-0.447206
1403636624303555584,-1.555163,-4.611070,0.539571,0.402483,-0.617724,-0.506521,-0.447059
1403636624308555520,-1.555087,-4.611075,0.539580,0.402265,-0.617991,-0.506506,-0.446902
1403636624313555456,-1.555026,-4.611080,0.539590,0.402032,-0.618192,-0.506593,-0.446735
1403636624318555648,-1.554979,-4.611081,0.539607,0.401830,-0.618330,-0.506770,-0.446526
1403636624323555584,-1.554925,-4.611081,0.539618,0.401576,-0.618488,-0.507018,-0.446254
1403636624328555520,-1.554838,-4.611089,0.539613,0.401174,-0.618692,-0.507286,-0.446027
1403636624333555456,-1.554716,-4.611116,0.539597,0.400588,-0.618978,-0.507552,-0.445855
1403636624338555648,-1.554813,-4.611219,0.539413,0.400002,-0.619259,-0.507743,-0.445773
1403636624343555328,-1.554676,-4.611282,0.539403,0.399470,-0.619618,-0.507871,-0.445605
1403636624348555520,-1.554545,-4.611352,0.539403,0.399101,-0.619908,-0.507951,-0.445443
1403636624353555456,-1.554424,-4.611429,0.539402,0.398865,-0.620167,-0.508019,-0.445215
1403636624358555648,-1.554306,-4.611523,0.539404,0.398720,-0.620406,-0.508054,-0.444971
1403636624363555328,-1.554177,-4.611639,0.539402,0.398564,-0.620717,-0.508050,-0.444682
1403636624368555520,-1.554027,-4.611772,0.539404,0.398369,-0.621102,-0.507978,-0.444403
1403636624373555456,-1.553863,-4.611921,0.539416,0.398171,-0.621470,-0.507847,-0.444213
1403636624378555648,-1.553708,-4.612076,0.539434,0.397892,-0.621808,-0.507827,-0.444014
1403636624383555328,-1.553577,-4.612229,0.539457,0.397659,-0.621993,-0.507924,-0.443853
1403636624388555520,-1.553522,-4.612390,0.539441,0.397436,-0.622078,-0.508151,-0.443674
1403636624393555456,-1.553420,-4.612568,0.539487,0.397248,-0.622082,-0.508370,-0.443584
1403636624398555392,-1.553284,-4.612774,0.539544,0.396987,-0.622152,-0.508506,-0.443565
1403636624403555328,-1.553106,-4.612997,0.539574,0.396565,-0.622335,-0.508591,-0.443587
1403636624408555520,-1.552909,-4.613224,0.539579,0.396014,-0.622599,-0.508711,-0.443573
1403636624413555456,-1.552721,-4.613452,0.539567,0.395473,-0.622893,-0.508892,-0.443435
1403636624418555392,-1.552555,-4.613677,0.539540,0.394979,-0.623209,-0.509166,-0.443116
1403636624423555584,-1.552402,-4.613911,0.539517,0.394609,-0.623517,-0.509416,-0.442726
1403636624428555520,-1.552237,-4.614157,0.539506,0.394363,-0.623829,-0.509537,-0.442365
1403636624433555712,-1.552050,-4.614409,0.539504,0.394076,-0.624227,-0.509581,-0.442008
1403636624438555392,-1.551889,-4.614678,0.539502,0.393891,-0.624542,-0.509466,-0.441862
1403636624443555584,-1.551676,-4.614951,0.539516,0.393649,-0.624885,-0.509349,-0.441728
1403636624448555520,-1.551472,-4.615228,0.539531,0.393392,-0.625153,-0.509306,-0.441626
1403636624453555456,-1.551286,-4.615504,0.539537,0.393135,-0.625388,-0.509351,-0.441471
1403636624458555392,-1.551113,-4.615787,0.539517,0.392843,-0.625636,-0.509480,-0.441231
1403636624463555584,-1.550937,-4.616082,0.539472,0.392538,-0.625923,-0.509632,-0.440920
1403636624468555520,-1.550738,-4.616389,0.539412,0.392143,-0.626307,-0.509783,-0.440551
1403636624473555456,-1.550522,-4.616705,0.539359,0.391640,-0.626730,-0.509926,-0.440231
1403636624478555392,-1.550299,-4.617033,0.539322,0.391099,-0.627161,-0.510060,-0.439941
1403636624483555584,-1.550079,-4.617373,0.539297,0.390620,-0.627543,-0.510190,-0.439673
1403636624488555520,-1.549916,-4.617727,0.539256,0.390194,-0.627882,-0.510346,-0.439386
1403636624493555456,-1.549727,-4.618072,0.539271,0.389921,-0.628102,-0.510464,-0.439176
1403636624498555392,-1.549529,-4.618410,0.539309,0.389691,-0.628326,-0.510544,-0.438968
1403636624503555584,-1.549317,-4.618744,0.539369,0.389503,-0.628473,-0.510551,-0.438917
1403636624508555520,-1.549094,-4.619091,0.539443,0.389234,-0.628641,-0.510559,-0.438905
1403636624513555456,-1.548867,-4.619465,0.539508,0.388955,-0.628829,-0.510510,-0.438939
1403636624518555392,-1.548644,-4.619854,0.539547,0.388660,-0.629073,-0.510463,-0.438906
1403636624523555584,-1.548432,-4.620242,0.539571,0.388396,-0.629356,-0.510460,-0.438737
1403636624528555520,-1.548233,-4.620624,0.539588,0.388178,-0.629600,-0.510520,-0.438510
1403636624533555456,-1.548034,-4.620998,0.539597,0.387907,-0.629877,-0.510671,-0.438177
1403636624538555392,-1.547858,-4.621376,0.539596,0.387621,-0.630070,-0.510809,-0.437990
1403636624543555584,-1.547627,-4.621744,0.539612,0.387182,-0.630305,-0.510980,-0.437841
1403636624548555520,-1.547368,-4.622117,0.539642,0.386756,-0.630527,-0.511064,-0.437800
1403636624553555456,-1.547093,-4.622488,0.539689,0.386387,-0.630748,-0.511054,-0.437820
1403636624558555648,-1.546826,-4.622847,0.539751,0.386156,-0.630919,-0.511009,-0.437829
1403636624563555584,-1.546566,-4.623201,0.539824,0.386063,-0.631063,-0.510958,-0.437763
1403636624568555520,-1.546307,-4.623563,0.539880,0.386038,-0.631141,-0.510927,-0.437710
1403636624573555456,-1.546030,-4.623936,0.539918,0.385916,-0.631196,-0.510989,-0.437665
1403636624578555648,-1.545729,-4.624323,0.539972,0.385729,-0.631197,-0.511026,-0.437786
1403636624583555584,-1.545403,-4.624722,0.540038,0.385447,-0.631160,-0.511062,-0.438045
1403636624588555520,-1.545108,-4.625146,0.540079,0.385120,-0.631142,-0.511118,-0.438293
1403636624593555456,-1.544791,-4.625567,0.540115,0.384847,-0.631118,-0.511197,-0.438474
1403636624598555648,-1.544489,-4.625992,0.540129,0.384590,-0.631133,-0.511348,-0.438503
1403636624603555328,-1.544195,-4.626423,0.540129,0.384415,-0.631099,-0.511489,-0.438541
1403636624608555520,-1.543896,-4.626857,0.540114,0.384203,-0.631114,-0.511655,-0.438512
1403636624613555456,-1.543576,-4.627293,0.540096,0.384014,-0.631133,-0.511730,-0.438562
1403636624618555648,-1.543232,-4.627729,0.540090,0.383806,-0.631125,-0.511750,-0.438732
1403636624623555328,-1.542876,-4.628159,0.540109,0.383668,-0.631079,-0.511716,-0.438959
1403636624628555520,-1.542519,-4.628568,0.540158,0.383715,-0.630948,-0.511617,-0.439221
1403636624633555456,-1.542192,-4.628969,0.540214,0.383851,-0.630738,-0.511541,-0.439494
1403636624638555648,-1.541834,-4.629348,0.540264,0.383929,-0.630529,-0.511543,-0.439723
1403636624643555328,-1.541454,-4.629725,0.540300,0.383955,-0.630294,-0.511558,-0.440019
1403636624648555520,-1.541044,-4.630113,0.540310,0.383797,-0.630133,-0.511599,-0.440340
1403636624653555456,-1.540610,-4.630514,0.540297,0.383527,-0.630021,-0.511642,-0.440685
1403636624658555392,-1.540168,-4.630929,0.540266,0.383248,-0.629893,-0.511671,-0.441077
1403636624663555328,-1.539736,-4.631351,0.540215,0.382990,-0.629786,-0.511746,-0.441366
1403636624668555520,-1.539325,-4.631777,0.540157,0.382841,-0.629637,-0.511858,-0.441579
1403636624673555712,-1.538924,-4.632201,0.540096,0.382777,-0.629424,-0.511998,-0.441775
1403636624678555392,-1.538509,-4.632628,0.540026,0.382677,-0.629202,-0.512192,-0.441954
1403636624683555584,-1.538061,-4.633070,0.539949,0.382425,-0.628979,-0.512402,-0.442244
1403636624688555520,-1.537618,-4.633555,0.539848,0.382009,-0.628806,-0.512555,-0.442674
1403636624693555712,-1.537114,-4.634045,0.539752,0.381480,-0.628691,-0.512687,-0.443139
1403636624698555392,-1.536610,-4.634545,0.539650,0.380977,-0.628599,-0.512845,-0.443520
1403636624703555584,-1.536132,-4.635050,0.539535,0.380549,-0.628470,-0.513100,-0.443774
1403636624708555520,-1.535679,-4.635563,0.539408,0.380256,-0.628313,-0.513424,-0.443874
1403636624713555456,-1.535239,-4.636092,0.539288,0.380065,-0.628139,-0.513733,-0.443925
1403636624718555392,-1.534788,-4.636636,0.539187,0.379974,-0.627988,-0.513901,-0.444024
1403636624723555584,-1.534303,-4.637186,0.539104,0.380009,-0.627919,-0.513828,-0.444175
1403636624728555520,-1.533793,-4.637729,0.539043,0.380192,-0.627879,-0.513539,-0.444408
1403636624733555456,-1.533290,-4.638274,0.539009,0.380383,-0.627867,-0.513272,-0.444573
1403636624738555392,-1.532842,-4.638845,0.538990,0.380608,-0.627732,-0.513120,-0.444746
1403636624743555584,-1.532373,-4.639408,0.538998,0.380853,-0.627429,-0.513073,-0.445017
1403636624748555520,-1.531889,-4.639985,0.539009,0.380917,-0.627046,-0.513172,-0.445388
1403636624753555456,-1.531377,-4.640574,0.539030,0.380714,-0.626637,-0.513384,-0.445892
1403636624758555392,-1.530833,-4.641174,0.539038,0.380206,-0.626307,-0.513708,-0.446416
1403636624763555584,-1.530264,-4.641790,0.539026,0.379518,-0.626046,-0.514089,-0.446929
1403636624768555520,-1.529697,-4.642423,0.538995,0.378738,-0.625871,-0.514558,-0.447295
1403636624773555456,-1.529152,-4.643063,0.538945,0.377943,-0.625761,-0.515138,-0.447455
1403636624778555392,-1.528630,-4.643707,0.538894,0.377236,-0.625597,-0.515775,-0.447547
1403636624783555584,-1.528107,-4.644366,0.538860,0.376569,-0.625486,-0.516406,-0.447535
1403636624788555264,-1.527564,-4.645043,0.538850,0.375931,-0.625370,-0.516960,-0.447593
1403636624793555456,-1.526996,-4.645737,0.538860,0.375243,-0.625216,-0.517450,-0.447821
1403636624798555648,-1.526416,-4.646449,0.538880,0.374520,-0.625064,-0.517896,-0.448122
1403636624803555584,-1.525837,-4.647183,0.538906,0.373849,-0.624999,-0.518316,-0.448288
1403636624808555520,-1.525276,-4.647933,0.538951,0.373273,-0.624957,-0.518718,-0.448360
1403636624813555456,-1.524728,-4.648686,0.539021,0.372830,-0.624891,-0.519091,-0.448390
1403636624818555648,-1.524176,-4.649424,0.539110,0.372400,-0.624863,-0.519475,-0.448342
1403636624823555584,-1.523613,-4.650157,0.539216,0.371914,-0.624806,-0.519880,-0.448355
1403636624828555520,-1.523035,-4.650894,0.539343,0.371369,-0.624712,-0.520291,-0.448462
1403636624833555456,-1.522451,-4.651642,0.539494,0.370768,-0.624566,-0.520730,-0.448652
1403636624838555648,-1.522010,-4.652500,0.539610,0.370146,-0.624399,-0.521172,-0.448884
1403636624843555328,-1.521440,-4.653268,0.539818,0.369489,-0.624272,-0.521640,-0.449058
1403636624848555520,-1.520872,-4.654038,0.540037,0.368826,-0.624145,-0.522140,-0.449199
1403636624853555456,-1.520309,-4.654810,0.540266,0.368112,-0.624024,-0.522693,-0.449310
1403636624858555648,-1.519750,-4.655582,0.540495,0.367376,-0.623982,-0.523276,-0.449293
1403636624863555328,-1.519194,-4.656360,0.540728,0.366639,-0.623997,-0.523854,-0.449200
1403636624868555520,-1.518638,-4.657148,0.540961,0.365797,-0.624020,-0.524503,-0.449097
1403636624873555456,-1.518077,-4.657958,0.541198,0.364851,-0.624084,-0.525186,-0.448980
1403636624878555648,-1.517503,-4.658786,0.541460,0.363871,-0.624148,-0.525858,-0.448899
1403636624883555328,-1.516929,-4.659623,0.541763,0.362869,-0.624202,-0.526532,-0.448845
1403636624888555520,-1.516364,-4.660462,0.542099,0.361859,-0.624183,-0.527260,-0.448833
1403636624893555456,-1.515799,-4.661304,0.542470,0.360947,-0.624128,-0.527955,-0.448827
1403636624898555392,-1.515238,-4.662157,0.542878,0.360129,-0.624080,-0.528597,-0.448794
1403636624903555328,-1.514677,-4.663017,0.543328,0.359334,-0.624074,-0.529187,-0.448744
1403636624908555520,-1.514112,-4.663879,0.543807,0.358537,-0.624034,-0.529732,-0.448795
1403636624913555456,-1.513547,-4.664747,0.544309,0.357682,-0.624026,-0.530291,-0.448828
1403636624918555392,-1.512990,-4.665624,0.544834,0.356807,-0.623997,-0.530870,-0.448880
1403636624923555584,-1.512442,-4.666502,0.545375,0.355924,-0.623984,-0.531484,-0.448872
1403636624928555520,-1.511900,-4.667376,0.545941,0.355054,-0.623953,-0.532104,-0.448870
1403636624933555712,-1.511366,-4.668254,0.546528,0.354176,-0.623895,-0.532740,-0.448890
1403636624938555392,-1.510992,-4.669244,0.547088,0.353306,-0.623831,-0.533380,-0.448905
1403636624943555584,-1.510485,-4.670129,0.547711,0.352471,-0.623768,-0.534010,-0.448899
1403636624948555520,-1.509984,-4.671021,0.548355,0.351653,-0.623733,-0.534625,-0.448858
1403636624953555456,-1.509491,-4.671917,0.549004,0.350872,-0.623727,-0.535203,-0.448789
1403636624958555392,-1.509002,-4.672808,0.549666,0.350085,-0.623820,-0.535766,-0.448603
1403636624963555584,-1.508519,-4.673707,0.550350,0.349295,-0.623938,-0.536329,-0.448381
1403636624968555520,-1.508044,-4.674614,0.551049,0.348473,-0.624061,-0.536912,-0.448152
1403636624973555456,-1.507570,-4.675511,0.551766,0.347621,-0.624147,-0.537517,-0.447968
1403636624978555392,-1.507100,-4.676405,0.552512,0.346763,-0.624249,-0.538111,-0.447778
1403636624983555584,-1.506640,-4.677305,0.553300,0.345986,-0.624342,-0.538647,-0.447605
1403636624988555520,-1.506241,-4.678222,0.554136,0.345371,-0.624398,-0.539089,-0.447469
1403636624993555456,-1.505820,-4.679093,0.554995,0.344882,-0.624439,-0.539474,-0.447326
1403636624998555392,-1.505406,-4.679959,0.555881,0.344466,-0.624469,-0.539819,-0.447187
1403636625003555584,-1.504995,-4.680834,0.556779,0.344029,-0.624506,-0.540167,-0.447053
1403636625008555520,-1.504589,-4.681705,0.557694,0.343564,-0.624572,-0.540497,-0.446919
1403636625013555456,-1.504191,-4.682570,0.558629,0.343029,-0.624665,-0.540849,-0.446775
1403636625018555392,-1.503805,-4.683435,0.559567,0.342464,-0.624783,-0.541240,-0.446569
1403636625023555584,-1.503435,-4.684300,0.560513,0.341896,-0.624910,-0.541658,-0.446320
1403636625028555520,-1.503076,-4.685162,0.561479,0.341305,-0.625012,-0.542117,-0.446072
1403636625033555456,-1.502730,-4.686028,0.562466,0.340705,-0.625110,-0.542576,-0.445836
1403636625038555392,-1.502388,-4.686879,0.563469,0.340106,-0.625226,-0.543011,-0.445601
1403636625043555584,-1.502046,-4.687706,0.564487,0.339562,-0.625386,-0.543378,-0.445343
1403636625048555520,-1.501713,-4.688527,0.565526,0.339052,-0.625581,-0.543695,-0.445070
1403636625053555456,-1.501390,-4.689340,0.566582,0.338592,-0.625779,-0.543961,-0.444818
1403636625058555648,-1.501081,-4.690125,0.567653,0.338118,-0.625953,-0.544267,-0.444558
1403636625063555584,-1.500791,-4.690889,0.568746,0.337600,-0.626175,-0.544629,-0.444196
1403636625068555520,-1.500518,-4.691645,0.569849,0.337161,-0.626311,-0.544997,-0.443886
1403636625073555456,-1.500253,-4.692385,0.570956,0.336735,-0.626485,-0.545341,-0.443542
1403636625078555648,-1.499989,-4.693115,0.572082,0.336296,-0.626691,-0.545663,-0.443188
1403636625083555584,-1.499913,-4.693968,0.573298,0.335885,-0.626920,-0.545921,-0.442857
1403636625088555520,-1.499680,-4.694702,0.574460,0.335502,-0.627174,-0.546168,-0.442484
1403636625093555456,-1.499464,-4.695412,0.575656,0.335200,-0.627395,-0.546409,-0.442101
1403636625098555648,-1.499270,-4.696103,0.576883,0.334995,-0.627571,-0.546633,-0.441730
1403636625103555328,-1.499091,-4.696783,0.578131,0.334871,-0.627745,-0.546827,-0.441337
1403636625108555520,-1.498918,-4.697456,0.579389,0.334826,-0.627920,-0.546919,-0.441008
1403636625113555456,-1.498748,-4.698126,0.580658,0.334803,-0.628076,-0.546958,-0.440755
1403636625118555648,-1.498584,-4.698791,0.581949,0.334805,-0.628364,-0.546900,-0.440414
1403636625123555328,-1.498438,-4.699438,0.583245,0.334966,-0.628610,-0.546775,-0.440096
1403636625128555520,-1.498315,-4.700058,0.584536,0.335192,-0.628888,-0.546662,-0.439666
1403636625133555456,-1.498207,-4.700662,0.585830,0.335414,-0.629166,-0.546601,-0.439175
1403636625138555648,-1.498170,-4.701315,0.587173,0.335630,-0.629449,-0.546534,-0.438688
1403636625143555328,-1.498068,-4.701895,0.588486,0.335788,-0.629749,-0.546464,-0.438223
1403636625148555520,-1.497958,-4.702465,0.589807,0.335927,-0.630095,-0.546339,-0.437776
1403636625153555456,-1.497848,-4.703026,0.591142,0.336077,-0.630432,-0.546172,-0.437383
1403636625158555392,-1.497749,-4.703561,0.592503,0.336283,-0.630712,-0.546009,-0.437024
1403636625163555328,-1.497666,-4.704076,0.593892,0.336612,-0.630894,-0.545831,-0.436731
1403636625168555520,-1.497598,-4.704579,0.595295,0.337005,-0.630953,-0.545691,-0.436517
1403636625173555712,-1.497529,-4.705065,0.596720,0.337386,-0.631027,-0.545542,-0.436301
1403636625178555392,-1.497451,-4.705538,0.598163,0.337821,-0.631020,-0.545312,-0.436263
1403636625183555584,-1.497368,-4.706001,0.599619,0.338232,-0.631054,-0.545028,-0.436250
1403636625188555520,-1.497352,-4.706521,0.601118,0.338597,-0.631089,-0.544754,-0.436258
1403636625193555712,-1.497288,-4.706966,0.602579,0.338945,-0.631173,-0.544508,-0.436174
1403636625198555392,-1.497238,-4.707393,0.604033,0.339298,-0.631258,-0.544301,-0.436035
